loan_amnt,int_rate,installment,annual_inc,dti,open_acc,pub_rec,revol_bal,revol_util,total_acc,mort_acc,loan_to_income,credit_stress,emp_length_num,grade,home_ownership,purpose,verification_status,application_type,default_flag,pd_lgb,pd_lgb_platt,pd_lr
5050.0,0.1153,166.61,65000.0,20.9,8.0,0.0,17014.0,0.951,16.0,1.0,0.07769111244442393,19.875899999999998,10.0,B,MORTGAGE,debt_consolidation,Not Verified,INDIVIDUAL,0,0.16270618791726424,0.14902884406862754,0.1071187614732974
35000.0,0.1015,1131.82,115000.0,20.56,15.0,0.0,19847.0,0.585,27.0,1.0,0.30434517960713386,12.027599999999998,2.0,B,RENT,house,Verified,INDIVIDUAL,0,0.09995933972211188,0.10907848384958628,0.1394364170051019
3000.0,0.20199999999999999,111.8,64000.0,9.15,9.0,0.0,16899.0,0.768,24.0,3.0,0.04687426758956891,7.027200000000001,7.0,D,MORTGAGE,moving,Source Verified,INDIVIDUAL,1,0.1351241651276653,0.13015547262791743,0.20442445518988073
6000.0,0.079,187.75,33000.0,16.47,11.0,0.0,1101.0,0.02,24.0,5.0,0.18181267234326232,0.32939999999999997,10.0,A,MORTGAGE,debt_consolidation,Not Verified,INDIVIDUAL,0,0.07074686752423244,0.09390706009421845,0.04693499583886957
18000.0,0.1561,434.01,82000.0,24.4,12.0,0.0,12951.0,0.638,22.0,2.0,0.2195095181766076,15.5672,7.0,D,MORTGAGE,debt_consolidation,Source Verified,INDIVIDUAL,0,0.3323669644760284,0.3155326180550341,0.3251568498848552
15000.0,0.0867,474.7,86000.0,7.59,11.0,0.0,14318.0,0.526,17.0,2.0,0.17441657655143544,3.99234,3.0,B,MORTGAGE,debt_consolidation,Not Verified,INDIVIDUAL,0,0.06194858852598208,0.0897225243042825,0.08128382548019311
18000.0,0.079,563.23,69546.0,7.71,9.0,1.0,16830.0,0.526,19.0,1.0,0.258817777905589,4.05546,10.0,A,MORTGAGE,credit_card,Verified,INDIVIDUAL,0,0.05312822923383734,0.08569694558342826,0.052732574378280314
11200.0,0.158,392.66,92000.0,31.28,9.0,0.0,18860.0,0.748,33.0,2.0,0.12173780719774785,23.39744,10.0,C,OWN,vacation,Verified,INDIVIDUAL,0,0.16086941836062352,0.14770489121854713,0.20832136660415465
18975.0,0.1777,479.47,55000.0,18.96,7.0,0.0,38799.0,0.82,22.0,5.0,0.3449937273867748,15.5472,10.0,D,MORTGAGE,debt_consolidation,Verified,INDIVIDUAL,1,0.3371835639573458,0.3214967577114771,0.2853004926552177
14000.0,0.12119999999999999,465.81,100800.0,20.42,14.0,0.0,22821.0,0.7709999999999999,35.0,1.0,0.13888751103659686,15.74382,5.0,B,MORTGAGE,debt_consolidation,Not Verified,INDIVIDUAL,0,0.09560714772334887,0.10668901977153915,0.10618799030799463
24000.0,0.12689999999999999,542.28,95000.0,28.16,15.0,0.0,96460.0,0.79,40.0,4.0,0.25262891969558215,22.2464,5.0,C,MORTGAGE,debt_consolidation,Source Verified,INDIVIDUAL,0,0.27961678292540376,0.2543961892783108,0.26168775665077837
15000.0,0.0699,463.09,90600.0,17.64,9.0,0.0,19876.0,0.6759999999999999,32.0,2.0,0.16556108652222382,11.924639999999998,10.0,A,RENT,debt_consolidation,Source Verified,INDIVIDUAL,0,0.07907432256904698,0.09802794955480505,0.07086621034121533
11900.0,0.19469999999999998,311.78,62000.0,23.27,7.0,0.0,12177.0,0.6409999999999999,18.0,1.0,0.1919323881872873,14.916069999999998,4.0,D,MORTGAGE,debt_consolidation,Source Verified,INDIVIDUAL,0,0.2859180089006791,0.26127445049021664,0.3128715223741153
15000.0,0.0819,305.52,134000.0,17.22,19.0,0.0,16638.0,0.52,42.0,3.0,0.11193946313833479,8.9544,10.0,A,MORTGAGE,debt_consolidation,Source Verified,INDIVIDUAL,0,0.1012005751478286,0.10976850997946215,0.07507566883318129
7500.0,0.12689999999999999,251.59,52000.0,11.91,7.0,0.0,3246.0,0.239,10.0,3.0,0.14422799561546892,2.8464899999999997,10.0,C,OWN,debt_consolidation,Not Verified,INDIVIDUAL,0,0.1389012439656792,0.1326144175029379,0.13303473094346208
12175.0,0.0971,391.2,41000.0,14.63,11.0,0.0,3465.0,0.45,17.0,1.0,0.2969439769761713,6.583500000000001,8.0,B,MORTGAGE,home_improvement,Source Verified,INDIVIDUAL,0,0.13996384196922,0.13331324453611496,0.14063038324503924
21000.0,0.0762,654.39,105988.0,15.6,18.0,0.0,44539.0,0.366,31.0,1.0,0.19813376859862816,5.7096,10.0,A,RENT,credit_card,Source Verified,INDIVIDUAL,0,0.0550527839960642,0.0865611016562975,0.06957140263447723
4000.0,0.0689,123.31,54000.0,19.56,10.0,0.0,9717.0,0.528,32.0,4.0,0.07407270235736375,10.327679999999999,10.0,A,OWN,credit_card,Source Verified,INDIVIDUAL,0,0.0728333661773993,0.09492475850751475,0.05684100021810538
18550.0,0.17989999999999998,470.95,55900.0,24.15,10.0,0.0,8764.0,0.9229999999999999,28.0,,0.331836639773886,22.290449999999996,10.0,E,MORTGAGE,debt_consolidation,Source Verified,INDIVIDUAL,1,0.35212532647755,0.34036593547786204,0.4296199571094424
31000.0,0.1249,697.28,120000.0,12.37,13.0,0.0,17137.0,0.38,31.0,6.0,0.25833118057349524,4.7006,10.0,B,MORTGAGE,credit_card,Verified,INDIVIDUAL,0,0.12520232268059694,0.12388043664051968,0.11618236110212322
18450.0,0.0971,592.83,42000.0,29.97,7.0,0.0,18671.0,0.889,47.0,1.0,0.43927525535106304,26.64333,3.0,B,RENT,credit_card,Verified,INDIVIDUAL,0,0.15648769361422588,0.1445857811744328,0.2009311482681828
21600.0,0.22469999999999998,602.36,50000.0,15.82,7.0,0.0,11569.0,0.9259999999999999,22.0,1.0,0.43199136017279655,14.64932,5.0,E,MORTGAGE,debt_consolidation,Verified,INDIVIDUAL,1,0.47892929542752727,0.515422955659703,0.41585711553618987
30000.0,0.1942,785.17,98000.0,8.45,11.0,0.0,11087.0,0.40299999999999997,19.0,,0.306119325313007,3.4053499999999994,8.0,E,MORTGAGE,credit_card,Verified,INDIVIDUAL,0,0.30579489801376564,0.2837442670315804,0.28282860708118956
27375.0,0.19519999999999998,1010.68,78000.0,29.4,20.0,0.0,9693.0,0.625,56.0,3.0,0.35095703901232034,18.375,6.0,E,MORTGAGE,debt_consolidation,Source Verified,INDIVIDUAL,0,0.41028124710479535,0.4182641418550219,0.3332728166518827
9825.0,0.0999,316.98,73000.0,18.15,15.0,0.0,28384.0,0.6609999999999999,31.0,5.0,0.13458719743565156,11.997149999999998,10.0,B,MORTGAGE,debt_consolidation,Verified,INDIVIDUAL,0,0.10580842430784018,0.11236365976722021,0.09372617764376459
3900.0,0.152,93.2,16800.0,17.5,2.0,0.0,1389.0,0.9259999999999999,5.0,,0.2321290399380989,16.205,1.0,D,RENT,car,Source Verified,INDIVIDUAL,0,0.260995464409577,0.23477719619745677,0.3432342495039499
18000.0,0.1531,431.16,85000.0,4.12,11.0,1.0,9528.0,0.486,30.0,3.0,0.2117622145621816,2.00232,1.0,C,MORTGAGE,debt_consolidation,Source Verified,INDIVIDUAL,0,0.18168064309602436,0.1632837827997911,0.1874266074788454
20000.0,0.1333,458.45,60000.0,16.82,12.0,1.0,7507.0,0.35700000000000004,31.0,3.0,0.3333277778703688,6.004740000000001,1.0,C,RENT,debt_consolidation,Source Verified,INDIVIDUAL,1,0.375555118609528,0.3709824067306995,0.3169575942488266
1200.0,0.1366,40.82,43500.0,17.16,10.0,0.0,6432.0,0.491,12.0,0.0,0.027585572745454128,8.425559999999999,3.0,C,RENT,debt_consolidation,Not Verified,INDIVIDUAL,1,0.12516645178521627,0.1238582288305151,0.18334416316133648
21000.0,0.1367,714.37,93000.0,17.2,15.0,0.0,22679.0,0.6829999999999999,31.0,1.0,0.2258040236126493,11.747599999999998,10.0,B,MORTGAGE,home_improvement,Not Verified,INDIVIDUAL,0,0.10056606989637881,0.10941529973001293,0.10893770850864264
19225.0,0.1398,656.88,53456.0,16.52,7.0,0.0,20434.0,0.862,15.0,1.0,0.3596348466992162,14.24024,0.0,C,MORTGAGE,debt_consolidation,Verified,INDIVIDUAL,0,0.26119908545096526,0.2349859484044702,0.21918480535524779
20000.0,0.1446,688.03,74000.0,22.42,29.0,0.0,19411.0,0.363,36.0,0.0,0.2702666180186754,8.13846,5.0,C,RENT,credit_card,Verified,INDIVIDUAL,0,0.20046015667588662,0.1784529430508427,0.26511807513545593
15000.0,0.1015,485.07,48000.0,22.43,14.0,0.0,8420.0,0.905,22.0,0.0,0.3124934897189642,20.29915,1.0,B,RENT,debt_consolidation,Verified,INDIVIDUAL,0,0.18229537648617616,0.16376346274106318,0.22032913844850527
16000.0,0.1016,517.48,135000.0,10.89,19.0,0.0,15636.0,0.745,28.0,4.0,0.11851764061006956,8.113050000000001,8.0,B,MORTGAGE,debt_consolidation,Verified,INDIVIDUAL,0,0.08912503600137145,0.10321565743341846,0.09048955800357583
9600.0,0.0697,296.29,130000.0,8.6,5.0,0.0,34435.0,0.076,20.0,4.0,0.07384558580318613,0.6536,10.0,A,MORTGAGE,car,Not Verified,INDIVIDUAL,0,0.017518676702776466,0.07106222906487802,0.02604886103685683
35000.0,0.1249,1170.71,160000.0,14.12,6.0,0.0,12810.0,0.883,27.0,0.0,0.21874863282104487,12.46796,5.0,B,RENT,debt_consolidation,Verified,INDIVIDUAL,1,0.16997288295828206,0.15436286719504005,0.10377326233385353
10000.0,0.1144,219.63,73000.0,14.45,8.0,0.0,164976.0,0.782,14.0,3.0,0.13698442487089219,11.2999,2.0,B,OWN,debt_consolidation,Source Verified,INDIVIDUAL,1,0.18579472813466766,0.16651563075893402,0.11502073516695453
19425.0,0.0689,598.82,77000.0,14.62,4.0,0.0,9764.0,0.195,10.0,0.0,0.25226945104609033,2.8508999999999998,4.0,A,RENT,debt_consolidation,Verified,INDIVIDUAL,0,0.03541686940605956,0.07810462716455205,0.06956662867826446
28000.0,0.21600000000000003,1063.55,141000.0,11.68,9.0,0.0,14880.0,0.973,20.0,0.0,0.19858015191381623,11.36464,2.0,E,RENT,credit_card,Source Verified,INDIVIDUAL,0,0.39651170311898193,0.399282856353326,0.2695115066240061
10000.0,0.1398,341.68,67000.0,18.45,5.0,0.0,11565.0,0.897,37.0,4.0,0.14925150370889986,16.54965,10.0,C,MORTGAGE,debt_consolidation,Source Verified,INDIVIDUAL,1,0.1184607708769501,0.11976641080080869,0.1467301935815995
15000.0,0.0999,483.94,78000.0,4.36,11.0,0.0,10234.0,0.187,11.0,1.0,0.19230522685606594,0.81532,6.0,B,MORTGAGE,vacation,Source Verified,INDIVIDUAL,0,0.10511332582516304,0.11196877487522873,0.08853124575449735
17100.0,0.2245,657.05,57200.0,14.9,7.0,0.0,19665.0,0.688,10.0,0.0,0.2989458226254786,10.251199999999999,4.0,E,RENT,debt_consolidation,Not Verified,INDIVIDUAL,1,0.31458331897333214,0.2940428927426057,0.3296234340401393
12000.0,0.205,321.28,43000.0,13.79,12.0,0.0,11013.0,0.589,28.0,3.0,0.2790632775981954,8.122309999999999,9.0,E,MORTGAGE,debt_consolidation,Source Verified,INDIVIDUAL,1,0.34362237048155403,0.3295611655813118,0.33054902524605123
17175.0,0.1757,617.22,43000.0,26.82,20.0,0.0,24506.0,0.491,31.0,0.0,0.39940931606241714,13.16862,5.0,D,MORTGAGE,debt_consolidation,Verified,INDIVIDUAL,0,0.410960712253589,0.4192075759364341,0.3462553383904875
22800.0,0.1368,775.72,70500.0,29.51,10.0,0.0,60531.0,0.9229999999999999,36.0,1.0,0.32339966808981435,27.23773,1.0,C,MORTGAGE,debt_consolidation,Verified,INDIVIDUAL,0,0.23878985501730507,0.21278722701373842,0.22583507680963075
15000.0,0.1099,491.01,65000.0,27.86,22.0,0.0,16331.0,0.245,68.0,3.0,0.23076568052799187,6.825699999999999,10.0,B,MORTGAGE,debt_consolidation,Source Verified,INDIVIDUAL,0,0.10699351165140836,0.113039711775587,0.11647973732233767
18000.0,0.10779999999999999,587.43,96000.0,15.79,14.0,0.0,7253.0,0.124,40.0,7.0,0.18749804689534483,1.95796,10.0,B,MORTGAGE,credit_card,Source Verified,INDIVIDUAL,0,0.0515986708480681,0.0850157332595882,0.07311700040530897
20000.0,0.1015,646.76,60000.0,22.4,10.0,0.0,4662.0,0.605,40.0,2.0,0.3333277778703688,13.552,1.0,B,MORTGAGE,car,Source Verified,INDIVIDUAL,0,0.1935091908878176,0.17271344939233646,0.13552862745478123
10625.0,0.1409,363.61,32000.0,25.28,6.0,0.0,23436.0,0.8809999999999999,17.0,1.0,0.33202087434767663,22.27168,1.0,B,OWN,credit_card,Not Verified,INDIVIDUAL,0,0.15390036969579352,0.14276983255821643,0.1883434311723355
25000.0,0.1629,882.51,115000.0,19.73,5.0,8.0,47459.0,0.9790000000000001,10.0,0.0,0.21738941400509562,19.31567,1.0,D,RENT,debt_consolidation,Source Verified,INDIVIDUAL,1,0.5117276224716477,0.5618848513156685,0.4180934054640114
10000.0,0.1531,348.18,61000.0,23.94,14.0,0.0,18541.0,0.799,32.0,5.0,0.1639317388239537,19.12806,1.0,C,MORTGAGE,credit_card,Source Verified,INDIVIDUAL,0,0.16853466799381847,0.15329492126608762,0.2079437196536664
19950.0,0.1199,662.54,70000.0,16.36,15.0,0.0,35518.0,0.555,22.0,2.0,0.284995928629591,9.0798,6.0,C,MORTGAGE,debt_consolidation,Not Verified,INDIVIDUAL,1,0.12994752621125277,0.12684847443549935,0.1656145019850988
5000.0,0.20199999999999999,186.33,50000.0,4.31,4.0,0.0,0.0,0.0,10.0,0.0,0.0999980000399992,0.0,1.0,E,MORTGAGE,other,Source Verified,INDIVIDUAL,0,0.19020930521451868,0.1700402485743434,0.21342062893069352
8000.0,0.1699,285.19,72000.0,31.43,5.0,0.0,11588.0,0.767,12.0,0.0,0.11110956792266774,24.10681,4.0,D,RENT,other,Source Verified,INDIVIDUAL,0,0.306903190756142,0.2850309551367455,0.3601376018273599
15000.0,0.1353,509.25,87000.0,22.79,14.0,0.0,14707.0,0.5660000000000001,25.0,0.0,0.17241181135849012,12.899140000000001,3.0,B,RENT,debt_consolidation,Not Verified,INDIVIDUAL,0,0.13519111114951984,0.13019871614629344,0.15223009077463515
15000.0,0.1398,348.87,45000.0,34.45,10.0,1.0,14377.0,0.705,19.0,0.0,0.3333259260905313,24.28725,2.0,C,OWN,debt_consolidation,Verified,INDIVIDUAL,1,0.32778448253516845,0.3099141909120833,0.4148468125307089
5000.0,0.1242,167.08,57000.0,13.89,13.0,0.0,3110.0,0.239,14.0,,0.08771775933755548,3.31971,10.0,B,RENT,moving,Source Verified,INDIVIDUAL,1,0.19176239446618945,0.17129426908674866,0.13800227231347822
10050.0,0.14980000000000002,348.29,40000.0,10.11,10.0,0.0,2890.0,0.182,23.0,3.0,0.25124371890702735,1.8400199999999998,7.0,C,MORTGAGE,small_business,Verified,INDIVIDUAL,0,0.2598442424076657,0.23359938311334547,0.212004307322216
13000.0,0.1561,454.55,41000.0,23.62,11.0,0.0,17600.0,0.46,20.0,0.0,0.3170654374283554,10.865200000000002,2.0,C,RENT,debt_consolidation,Source Verified,INDIVIDUAL,0,0.2692430854560618,0.24333526499450495,0.30272231131547533
28000.0,0.1099,608.65,150000.0,1.88,5.0,0.0,12007.0,0.675,22.0,1.0,0.18666542223051846,1.269,10.0,B,MORTGAGE,debt_consolidation,Verified,INDIVIDUAL,0,0.12217315477656426,0.12201707999353899,0.09352316889890422
17600.0,0.1416,602.9,149000.0,7.23,10.0,1.0,7430.0,0.614,17.0,0.0,0.11812001261736499,4.439220000000001,10.0,C,RENT,debt_consolidation,Verified,INDIVIDUAL,0,0.2619237361400912,0.23572990274252822,0.15242342925397473
6400.0,0.1398,218.68,50000.0,24.1,4.0,1.0,9292.0,0.76,40.0,14.0,0.12799744005119898,18.316000000000003,0.0,C,MORTGAGE,home_improvement,Verified,INDIVIDUAL,0,0.23306121452676729,0.20736441595273683,0.15127198732570685
20000.0,0.2343,568.77,85000.0,10.11,6.0,0.0,19406.0,0.9470000000000001,13.0,0.0,0.23529134951353514,9.57417,10.0,F,RENT,debt_consolidation,Source Verified,INDIVIDUAL,0,0.34748444732051037,0.3344472750253502,0.39948400030598924
6500.0,0.1353,220.68,45000.0,14.11,9.0,0.0,7767.0,0.653,14.0,0.0,0.14444123463923023,9.21383,1.0,B,RENT,credit_card,Not Verified,INDIVIDUAL,0,0.11506175139812726,0.11773726284219957,0.13157042449819117
8000.0,0.1144,263.58,55000.0,21.91,8.0,0.0,11848.0,0.529,13.0,1.0,0.14545190087452955,11.590390000000001,3.0,B,MORTGAGE,vacation,Not Verified,INDIVIDUAL,0,0.11186561051121129,0.11585647312862053,0.1164561570471076
10000.0,0.08900000000000001,317.54,80000.0,12.17,11.0,0.0,30196.0,0.7440000000000001,26.0,7.0,0.124998437519531,9.054480000000002,10.0,A,MORTGAGE,home_improvement,Source Verified,INDIVIDUAL,0,0.0614266740845927,0.08947965371537171,0.05391646407784162
10000.0,0.0818,314.2,85000.0,13.37,11.0,0.0,8893.0,0.767,27.0,1.0,0.11764567475676757,10.25479,4.0,B,MORTGAGE,credit_card,Verified,INDIVIDUAL,0,0.077872201849545,0.09742327082967703,0.08820227305945698
6000.0,0.1399,205.04,38848.0,16.59,17.0,4.0,6873.0,0.382,29.0,5.0,0.1544441298360318,6.3373800000000005,1.0,C,RENT,credit_card,Verified,INDIVIDUAL,1,0.24768256927905805,0.2214087247484744,0.2490632809335548
26000.0,0.1659,921.68,120000.0,10.03,13.0,0.0,22862.0,0.687,40.0,2.0,0.2166648611261573,6.89061,1.0,D,RENT,debt_consolidation,Source Verified,INDIVIDUAL,0,0.22726530758422223,0.2019824743577609,0.20806819557845127
5000.0,0.1318,168.91,40000.0,19.14,5.0,0.0,6754.0,0.603,6.0,0.0,0.12499687507812304,11.54142,10.0,C,RENT,credit_card,Source Verified,INDIVIDUAL,0,0.22094267619903377,0.19623118931983222,0.2045478613893968
12800.0,0.151,444.35,68000.0,21.34,8.0,0.0,19059.0,0.87,32.0,3.0,0.1882325259922648,18.5658,10.0,C,MORTGAGE,credit_card,Not Verified,INDIVIDUAL,0,0.10005976992063338,0.10913417304775233,0.14596835380582196
15000.0,0.12119999999999999,499.08,50000.0,4.85,11.0,0.0,5451.0,0.384,11.0,0.0,0.2999940001199976,1.8623999999999998,7.0,B,RENT,debt_consolidation,Not Verified,INDIVIDUAL,0,0.1585674085056858,0.14605933743073288,0.12184247725478169
2000.0,0.1398,68.34,40000.0,11.76,8.0,1.0,1671.0,0.44,25.0,3.0,0.04999875003124922,5.1744,10.0,C,RENT,credit_card,Not Verified,INDIVIDUAL,0,0.08886326238635901,0.10307751313350463,0.13250999494981222
32000.0,0.1531,1114.16,104000.0,32.91,12.0,0.0,23017.0,0.639,33.0,4.0,0.30768934914087365,21.02949,10.0,C,MORTGAGE,credit_card,Verified,INDIVIDUAL,0,0.1365557274953089,0.13108284995383132,0.17904414631346793
8000.0,0.1727,286.3,42000.0,3.47,5.0,1.0,1877.0,0.938,9.0,,0.19047165543677533,3.25486,4.0,D,RENT,credit_card,Source Verified,INDIVIDUAL,0,0.33069158473176335,0.3134721171595247,0.2520651252500308
12000.0,0.1075,391.45,43000.0,21.21,11.0,0.0,16977.0,0.682,33.0,3.0,0.2790632775981954,14.465220000000002,0.0,B,RENT,credit_card,Not Verified,INDIVIDUAL,0,0.2650432850543541,0.23895111950225795,0.14835263575193386
20000.0,0.0839,630.34,92000.0,7.44,16.0,0.0,16735.0,0.434,39.0,0.0,0.21738894142454973,3.2289600000000003,10.0,A,RENT,credit_card,Verified,INDIVIDUAL,1,0.07079583293157866,0.09393083071169721,0.05554965419560335
22000.0,0.12119999999999999,731.98,98500.0,22.45,19.0,0.0,27711.0,0.855,30.0,0.0,0.22334798631485975,19.19475,10.0,B,RENT,credit_card,Verified,INDIVIDUAL,0,0.12540326368174626,0.12400490321617465,0.1573627115047765
9250.0,0.12869999999999998,311.11,21996.0,15.44,12.0,0.0,4806.0,0.272,22.0,,0.42051188798472516,4.19968,1.0,C,RENT,debt_consolidation,Not Verified,INDIVIDUAL,0,0.34878799052825465,0.33610456834576763,0.26410916816826413
14400.0,0.2118,391.03,60000.0,25.06,11.0,0.0,9711.0,0.478,14.0,1.0,0.23999600006666555,11.978679999999999,5.0,E,MORTGAGE,debt_consolidation,Source Verified,INDIVIDUAL,0,0.44209835339749853,0.4629686528059805,0.40930269789576323
28000.0,0.1629,685.23,83452.93,16.85,9.0,0.0,24478.0,0.502,22.0,1.0,0.3355144568985547,8.4587,9.0,D,MORTGAGE,debt_consolidation,Source Verified,INDIVIDUAL,0,0.2729879012299283,0.24729021568464707,0.30621075608421827
4800.0,0.07139999999999999,148.51,62000.0,0.92,5.0,0.0,2346.0,0.057,21.0,,0.07741810615957807,0.05244000000000001,4.0,A,RENT,home_improvement,Not Verified,INDIVIDUAL,0,0.02326203009288817,0.0732556862443048,0.04002932732193561
10200.0,0.1335,345.41,78000.0,21.97,13.0,1.0,11797.0,0.522,28.0,0.0,0.13076755426212486,11.46834,1.0,C,RENT,debt_consolidation,Source Verified,INDIVIDUAL,0,0.24426198017504325,0.2180631729080459,0.25002787070565935
7000.0,0.0917,223.16,76000.0,32.29,17.0,0.0,20182.0,0.8809999999999999,45.0,4.0,0.09210405126248339,28.447489999999995,7.0,B,MORTGAGE,credit_card,Not Verified,INDIVIDUAL,0,0.12859600469190252,0.12599698580545757,0.11803444564700931
20000.0,0.1399,465.27,72000.0,25.43,20.0,0.0,18294.0,0.273,39.0,2.0,0.2777739198066694,6.9423900000000005,5.0,C,MORTGAGE,credit_card,Source Verified,INDIVIDUAL,0,0.2507311701375072,0.224421272667441,0.26800001411761243
2800.0,0.0689,86.32,12000.0,14.4,4.0,0.0,3585.0,0.262,8.0,0.0,0.23331389050912424,3.7728,0.0,A,RENT,credit_card,Verified,INDIVIDUAL,0,0.11562553016271136,0.11807175451294777,0.07889161734969324
22000.0,0.0697,435.32,295000.0,3.8,13.0,0.0,1613.0,0.037000000000000005,29.0,7.0,0.07457601838637835,0.1406,10.0,A,OWN,debt_consolidation,Source Verified,INDIVIDUAL,0,0.05849315456807671,0.08812555503117918,0.052812761562521515
5075.0,0.1311,171.27,50000.0,17.04,8.0,0.0,7828.0,0.621,9.0,0.0,0.10149797004059918,10.58184,4.0,B,RENT,debt_consolidation,Not Verified,INDIVIDUAL,0,0.15087808375763562,0.1406727141677525,0.13498746651778631
35000.0,0.12990000000000002,1179.12,95000.0,4.27,13.0,0.0,599.0,0.008,35.0,1.0,0.3684171745560573,0.034159999999999996,10.0,C,MORTGAGE,other,Source Verified,INDIVIDUAL,0,0.16359225085104842,0.14967101522985962,0.12245166679950546
13350.0,0.1757,479.76,37200.0,12.35,7.0,1.0,13737.0,0.8859999999999999,13.0,0.0,0.358861320932233,10.942099999999998,2.0,D,RENT,debt_consolidation,Source Verified,INDIVIDUAL,0,0.4523688568722897,0.47756326663275944,0.3664738437779737
10000.0,0.0692,308.41,71500.0,17.99,11.0,0.0,8771.0,0.386,17.0,1.0,0.13985818380162515,6.94414,6.0,A,MORTGAGE,credit_card,Not Verified,INDIVIDUAL,0,0.05269626117663467,0.08550406229525492,0.05365948760629671
4950.0,0.1777,178.39,34000.0,4.8,7.0,0.0,6699.0,0.615,23.0,0.0,0.1455839534131349,2.952,0.0,D,RENT,debt_consolidation,Not Verified,INDIVIDUAL,0,0.21302491613652408,0.18920465429882577,0.20729552326173728
1000.0,0.1333,33.86,52000.0,25.47,12.0,0.0,10009.0,0.575,28.0,1.0,0.01923039941539586,14.645249999999999,1.0,C,OWN,vacation,Not Verified,INDIVIDUAL,0,0.12937403265600558,0.12648656159357718,0.19161249474783618
16550.0,0.1367,382.27,36000.0,19.0,6.0,0.0,13845.0,0.552,16.0,0.0,0.4597094525152079,10.488000000000001,10.0,C,RENT,debt_consolidation,Source Verified,INDIVIDUAL,0,0.3734077058099798,0.36812829351533083,0.3530327967982219
7000.0,0.079,219.04,72000.0,34.1,14.0,0.0,10079.0,0.377,47.0,2.0,0.09722087193233428,12.8557,10.0,A,MORTGAGE,credit_card,Verified,INDIVIDUAL,0,0.08659197900455838,0.10188575767004796,0.0617990185014778
24000.0,0.2343,682.52,80000.0,22.25,15.0,0.0,20978.0,0.43700000000000006,25.0,1.0,0.2999962500468744,9.723250000000002,7.0,F,MORTGAGE,debt_consolidation,Verified,INDIVIDUAL,1,0.41000046472985635,0.41787445101274007,0.4059301662872067
9525.0,0.1757,342.31,55000.0,17.35,10.0,1.0,5247.0,0.74,13.0,0.0,0.17317866947873675,12.839,5.0,D,RENT,debt_consolidation,Not Verified,INDIVIDUAL,1,0.2958105159507135,0.27231246841567625,0.2953052989965784
5000.0,0.11470000000000001,164.81,120000.0,3.31,15.0,0.0,6364.0,0.38799999999999996,40.0,7.0,0.04166631944733794,1.2842799999999999,10.0,B,MORTGAGE,debt_consolidation,Source Verified,INDIVIDUAL,0,0.05436636000592199,0.08625198494914502,0.06107005143758894
24000.0,0.1825,612.72,145000.0,28.2,44.0,0.0,68473.0,0.877,71.0,3.0,0.1655160998889663,24.7314,10.0,E,MORTGAGE,debt_consolidation,Verified,INDIVIDUAL,1,0.3994193955705806,0.4032680201611399,0.4254850089001239
21500.0,0.1366,496.49,96000.0,17.41,18.0,0.0,15921.0,0.585,43.0,8.0,0.22395600045832856,10.184849999999999,2.0,C,MORTGAGE,credit_card,Source Verified,INDIVIDUAL,0,0.194057636960987,0.17316094777836913,0.2116776011333307
28000.0,0.07690000000000001,873.42,225000.0,10.59,9.0,0.0,15565.0,0.5579999999999999,26.0,4.0,0.12444389136048284,5.9092199999999995,8.0,A,RENT,debt_consolidation,Source Verified,INDIVIDUAL,0,0.08690130915251182,0.10204734348959789,0.05230241033665307
8000.0,0.1311,269.98,47000.0,14.73,13.0,0.0,19862.0,0.69,22.0,2.0,0.17020914448628752,10.163699999999999,10.0,B,MORTGAGE,debt_consolidation,Verified,INDIVIDUAL,1,0.15660299384813056,0.1446671512273519,0.10975095189273446
6000.0,0.1186,198.89,41000.0,9.01,11.0,0.0,5968.0,0.7020000000000001,17.0,,0.1463378941977025,6.32502,1.0,B,MORTGAGE,debt_consolidation,Not Verified,INDIVIDUAL,0,0.09822247866354758,0.10811932178144362,0.10236042543893617
25000.0,0.1465,862.36,92500.0,6.99,12.0,0.0,8073.0,0.212,49.0,7.0,0.27026734846109773,1.48188,8.0,C,MORTGAGE,debt_consolidation,Verified,INDIVIDUAL,1,0.14004166337802557,0.13336454674684606,0.09189368435217933
30000.0,0.0818,942.59,105000.0,13.97,5.0,0.0,2753.0,0.336,11.0,0.0,0.2857115646517652,4.69392,10.0,B,RENT,debt_consolidation,Verified,INDIVIDUAL,0,0.08466290241635209,0.10088316978335554,0.10697069317317173
16000.0,0.1595,562.12,72000.0,15.28,12.0,0.0,16215.0,0.845,23.0,,0.22221913584533548,12.911599999999998,10.0,E,MORTGAGE,debt_consolidation,Source Verified,INDIVIDUAL,0,0.19672624805954486,0.17535145617469003,0.27169466118149666
7200.0,0.1629,254.17,60000.0,21.56,11.0,0.0,8459.0,0.93,42.0,2.0,0.11999800003333277,20.0508,10.0,C,RENT,credit_card,Not Verified,INDIVIDUAL,0,0.16669221871352993,0.15193566105786602,0.1828627316526701
14000.0,0.0971,449.84,125000.0,8.7,14.0,0.0,22246.0,0.429,28.0,4.0,0.11199910400716795,3.7322999999999995,10.0,B,MORTGAGE,debt_consolidation,Source Verified,INDIVIDUAL,0,0.053596804299698333,0.0859066205085812,0.07499203426379907
